customer_key,customer_code,customer_name,country_code,customer_segment,industry,city,owning_team_id,created_date
866,CUST-00866,Hajar Real Estate Trading,OM,SME,Retail,Salalah,T08,2021-10-29
867,CUST-00867,Wadi Financial Services Co.,OM,SME,Manufacturing,Salalah,T08,2021-06-17
868,CUST-00868,Wadi Manufacturing Services,OM,SME,Construction,Muscat,T08,2021-10-14
869,CUST-00869,Qurum Media Co.,OM,SME,Construction,Salalah,T08,2022-10-29
870,CUST-00870,Muscat Bay Construction Co.,OM,SME,Real Estate,Sohar,T08,2022-09-08
871,CUST-00871,Frankincense Hospitality Co.,OM,SME,Logistics,Nizwa,T08,2020-10-13
872,CUST-00872,Hajar Financial Services Services,OM,SME,Manufacturing,Nizwa,T08,2023-04-12
873,CUST-00873,Sur Financial Services Partners,OM,SME,Manufacturing,Salalah,T08,2020-02-08
874,CUST-00874,Sur Manufacturing Services,OM,SME,Media,Muscat,T08,2023-08-24
875,CUST-00875,Frankincense Real Estate Holding,OM,SME,Financial Services,Salalah,T08,2022-09-07
876,CUST-00876,Wadi Education Co.,OM,SME,Hospitality,Sohar,T08,2022-04-05
877,CUST-00877,Wadi Real Estate Group,OM,SME,Retail,Muscat,T08,2021-07-09
878,CUST-00878,Batinah Healthcare Solutions,OM,SME,Energy,Nizwa,T08,2019-12-10
879,CUST-00879,Dhofar Logistics Holding,OM,SME,Construction,Salalah,T08,2022-01-09
880,CUST-00880,Muscat Bay Financial Services Co.,OM,SME,Financial Services,Muscat,T08,2021-07-19
881,CUST-00881,Frankincense Government Services Enterprises,OM,SME,Logistics,Sohar,T08,2023-06-21
882,CUST-00882,Dhofar Education Partners,OM,SME,Manufacturing,Salalah,T08,2019-04-23
883,CUST-00883,Dhofar Energy Enterprises,OM,SME,Energy,Nizwa,T08,2022-08-24
884,CUST-00884,Wadi Construction Solutions,OM,SME,Financial Services,Salalah,T08,2021-05-12
885,CUST-00885,Qurum Government Services Partners,OM,SME,Hospitality,Nizwa,T08,2020-05-19
886,CUST-00886,Batinah Education Services,OM,SME,Retail,Salalah,T08,2020-12-19
887,CUST-00887,Qurum Government Services Services,OM,SME,Energy,Nizwa,T08,2022-03-09
888,CUST-00888,Qurum Logistics Group,OM,SME,Energy,Sohar,T08,2022-07-24
889,CUST-00889,Frankincense Retail Trading,OM,SME,Media,Muscat,T08,2021-11-30
890,CUST-00890,Muscat Bay Energy Partners,OM,SME,Media,Sohar,T08,2020-06-29
891,CUST-00891,Wadi Financial Services Group,OM,SME,Manufacturing,Nizwa,T08,2019-05-01
892,CUST-00892,Muscat Bay Real Estate Group,OM,SME,Manufacturing,Muscat,T08,2019-03-26
893,CUST-00893,Frankincense Energy Partners,OM,SME,Retail,Salalah,T08,2022-07-31
894,CUST-00894,Sur Logistics Trading,OM,SME,Logistics,Sohar,T08,2019-12-23
895,CUST-00895,Hajar Manufacturing Group,OM,SME,Real Estate,Muscat,T08,2020-05-24
896,CUST-00896,Sur Construction Holding,OM,SME,Media,Nizwa,T08,2019-04-07
897,CUST-00897,Dhofar Government Services Partners,OM,SME,Construction,Nizwa,T08,2019-03-11
898,CUST-00898,Qurum Real Estate Co.,OM,SME,Education,Sohar,T08,2023-07-26
899,CUST-00899,Wadi Manufacturing Group,OM,SME,Manufacturing,Sohar,T08,2022-12-22
900,CUST-00900,Wadi Energy Group,OM,SME,Energy,Muscat,T08,2021-05-31
901,CUST-00901,Wadi Real Estate Holding,OM,SME,Real Estate,Nizwa,T08,2021-02-19
902,CUST-00902,Hajar Media Co.,OM,SME,Construction,Muscat,T08,2021-05-08
903,CUST-00903,Wadi Hospitality Solutions,OM,SME,Media,Muscat,T08,2021-12-05
904,CUST-00904,Sur Manufacturing Enterprises,OM,SME,Education,Muscat,T08,2021-10-25
905,CUST-00905,Hajar Healthcare Trading,OM,SME,Logistics,Nizwa,T08,2022-06-19
906,CUST-00906,Hajar Energy Group,OM,SME,Healthcare,Nizwa,T08,2019-12-21
907,CUST-00907,Batinah Government Services Enterprises,OM,SME,Energy,Sohar,T08,2022-11-26
908,CUST-00908,Hajar Financial Services Group,OM,SME,Manufacturing,Nizwa,T08,2023-10-14
909,CUST-00909,Hajar Real Estate Co.,OM,SME,Education,Salalah,T08,2020-02-29
910,CUST-00910,Hajar Retail Trading,OM,SME,Hospitality,Muscat,T08,2023-10-17
911,CUST-00911,Frankincense Manufacturing Trading,OM,SME,Education,Muscat,T08,2019-11-25
912,CUST-00912,Sur Hospitality Partners,OM,SME,Manufacturing,Sohar,T08,2019-08-11
913,CUST-00913,Qurum Hospitality Enterprises,OM,SME,Financial Services,Nizwa,T08,2021-01-20
914,CUST-00914,Hajar Retail Services,OM,SME,Government Services,Sohar,T08,2019-03-19
915,CUST-00915,Batinah Construction Enterprises,OM,SME,Real Estate,Nizwa,T08,2023-08-25
916,CUST-00916,Hajar Logistics Services,OM,SME,Construction,Nizwa,T08,2021-04-22
917,CUST-00917,Batinah Media Services,OM,SME,Retail,Sohar,T08,2020-02-26
918,CUST-00918,Muscat Bay Retail Trading,OM,SME,Financial Services,Sohar,T08,2019-05-24
919,CUST-00919,Qurum Real Estate Partners,OM,SME,Hospitality,Salalah,T08,2020-05-06
920,CUST-00920,Qurum Logistics Enterprises,OM,SME,Government Services,Salalah,T08,2023-03-07
921,CUST-00921,Sur Government Services Solutions,OM,SME,Education,Salalah,T08,2019-07-31
922,CUST-00922,Frankincense Retail Partners,OM,SME,Manufacturing,Muscat,T08,2021-04-30
923,CUST-00923,Dhofar Education Trading,OM,SME,Construction,Muscat,T08,2019-08-31
924,CUST-00924,Frankincense Logistics Group,OM,SME,Retail,Nizwa,T08,2019-12-17
925,CUST-00925,Dhofar Government Services Holding,OM,SME,Healthcare,Nizwa,T08,2023-04-06
926,CUST-00926,Wadi Energy Holding,OM,SME,Government Services,Nizwa,T08,2019-09-29
927,CUST-00927,Frankincense Government Services Group,OM,SME,Construction,Salalah,T08,2022-07-01
928,CUST-00928,Hajar Logistics Co.,OM,SME,Energy,Salalah,T08,2022-10-09
929,CUST-00929,Hajar Education Co.,OM,SME,Manufacturing,Salalah,T08,2019-12-26
930,CUST-00930,Dhofar Media Group,OM,SME,Construction,Nizwa,T08,2021-03-06
931,CUST-00931,Batinah Healthcare Co.,OM,SME,Manufacturing,Nizwa,T08,2021-09-25
932,CUST-00932,Sur Manufacturing Trading,OM,SME,Media,Nizwa,T08,2023-11-18
933,CUST-00933,Wadi Media Enterprises,OM,SME,Retail,Salalah,T08,2021-03-06
934,CUST-00934,Frankincense Education Partners,OM,SME,Real Estate,Nizwa,T08,2021-04-24
935,CUST-00935,Wadi Retail Co.,OM,SME,Real Estate,Nizwa,T08,2022-06-25
936,CUST-00936,Sur Retail Solutions,OM,SME,Construction,Nizwa,T08,2019-08-21
937,CUST-00937,Sur Construction Group,OM,SME,Hospitality,Sohar,T08,2022-05-16
938,CUST-00938,Batinah Energy Co.,OM,SME,Hospitality,Sohar,T08,2020-04-21
939,CUST-00939,Sur Government Services Trading,OM,SME,Government Services,Muscat,T08,2019-08-10
940,CUST-00940,Qurum Education Enterprises,OM,SME,Healthcare,Sohar,T08,2019-07-16
941,CUST-00941,Hajar Manufacturing Enterprises,OM,SME,Media,Muscat,T08,2021-03-21
942,CUST-00942,Batinah Hospitality Trading,OM,SME,Healthcare,Salalah,T08,2022-12-11
943,CUST-00943,Qurum Energy Solutions,OM,SME,Retail,Salalah,T08,2022-04-07
944,CUST-00944,Sur Energy Holding,OM,SME,Media,Sohar,T08,2021-06-14
945,CUST-00945,Hajar Healthcare Services,OM,SME,Retail,Salalah,T08,2019-03-03
946,CUST-00946,Qurum Construction Partners,OM,SME,Logistics,Muscat,T08,2021-08-02
947,CUST-00947,Wadi Healthcare Solutions,OM,SME,Education,Salalah,T08,2023-09-30
948,CUST-00948,Sur Media Co.,OM,SME,Logistics,Nizwa,T08,2019-10-15
949,CUST-00949,Sur Retail Co.,OM,SME,Real Estate,Salalah,T08,2022-05-11
950,CUST-00950,Frankincense Healthcare Holding,OM,SME,Real Estate,Sohar,T08,2020-06-14
951,CUST-00951,Dhofar Retail Services,OM,SME,Healthcare,Sohar,T08,2019-02-14
952,CUST-00952,Frankincense Healthcare Group,OM,SME,Energy,Muscat,T08,2019-10-27
953,CUST-00953,Frankincense Education Enterprises,OM,SME,Energy,Nizwa,T08,2020-02-17
954,CUST-00954,Frankincense Construction Enterprises,OM,SME,Hospitality,Sohar,T08,2019-08-31
955,CUST-00955,Batinah Hospitality Enterprises,OM,SME,Healthcare,Muscat,T08,2020-05-26
956,CUST-00956,Wadi Retail Services,OM,SME,Government Services,Salalah,T08,2023-01-07
957,CUST-00957,Qurum Financial Services Enterprises,OM,SME,Construction,Nizwa,T08,2021-01-29
958,CUST-00958,Sur Healthcare Enterprises,OM,SME,Government Services,Sohar,T08,2022-01-04
959,CUST-00959,Hajar Government Services Partners,OM,SME,Energy,Salalah,T08,2020-06-24
960,CUST-00960,Muscat Bay Hospitality Co.,OM,SME,Education,Salalah,T08,2019-12-24
961,CUST-00961,Wadi Media Co.,OM,SME,Manufacturing,Nizwa,T08,2023-11-05
962,CUST-00962,Wadi Education Solutions,OM,SME,Manufacturing,Nizwa,T08,2021-05-04
963,CUST-00963,Hajar Hospitality Trading,OM,SME,Construction,Muscat,T08,2019-02-22
964,CUST-00964,Muscat Bay Healthcare Group,OM,SME,Energy,Sohar,T08,2022-05-17
965,CUST-00965,Frankincense Healthcare Services,OM,SME,Logistics,Sohar,T08,2019-01-09
966,CUST-00966,Qurum Construction Co.,OM,SME,Hospitality,Muscat,T08,2019-02-12
967,CUST-00967,Sur Real Estate Solutions,OM,SME,Financial Services,Nizwa,T08,2023-06-03
968,CUST-00968,Muscat Bay Construction Solutions,OM,SME,Manufacturing,Nizwa,T08,2019-02-27
969,CUST-00969,Muscat Bay Government Services Services,OM,SME,Media,Muscat,T08,2019-01-22
970,CUST-00970,Batinah Logistics Enterprises,OM,SME,Financial Services,Salalah,T08,2023-03-12
