line_id,document_no,doc_type,original_document_no,date_key,month_key,rep_key,team_key,customer_key,product_key,country_code,currency,fx_rate,quantity,unit_list_price_usd,discount_pct,gross_amount_usd,discount_amount_usd,net_amount_usd,cost_amount_usd,gross_margin_usd,commission_weight,days_since_original,is_month_end_window,net_amount_local
L0023413,INV-2025-011379,INV,,20250817,202508,26,2,253,15,EG,EGP,49.8633,2,1100.0,0.1407,2200.0,309.54,1890.46,1716.0,174.46,1.0,,0,94264.57
L0023446,INV-2025-011397,INV,,20250817,202508,27,2,206,5,EG,EGP,49.8633,2,1800.0,0.0454,3600.0,163.44,3436.56,1440.0,1996.56,1.0,,0,171358.22
L0023454,INV-2025-011403,INV,,20250817,202508,28,2,160,12,EG,EGP,49.8633,1,4800.0,0.0,4800.0,0.0,4800.0,2160.0,2640.0,1.25,,0,239343.84
L0023455,INV-2025-011403,INV,,20250817,202508,28,2,160,1,EG,EGP,49.8633,1,2400.0,0.0487,2400.0,116.88,2283.12,1320.0,963.12,1.0,,0,113843.9
L0023555,INV-2025-011459,INV,,20250817,202508,33,3,354,8,EG,EGP,49.8633,1,1500.0,0.2133,1500.0,319.95,1180.05,1050.0,130.05,1.0,,0,58841.19
L0023556,INV-2025-011459,INV,,20250817,202508,33,3,354,5,EG,EGP,49.8633,3,1800.0,0.1767,5400.0,954.18,4445.82,2160.0,2285.82,1.0,,0,221683.26
L0023658,INV-2025-011499,INV,,20250817,202508,40,4,437,17,SA,SAR,3.75,2,450.0,0.0771,900.0,69.39,830.61,675.0,155.61,1.0,,0,3114.79
L0023659,INV-2025-011499,INV,,20250817,202508,40,4,437,12,SA,SAR,3.75,1,4800.0,0.1021,4800.0,490.08,4309.92,2160.0,2149.92,1.25,,0,16162.2
L0023660,INV-2025-011499,INV,,20250817,202508,40,4,437,12,SA,SAR,3.75,4,4800.0,0.1346,19200.0,2584.32,16615.68,8640.0,7975.68,1.25,,0,62308.8
L0024144,INV-2025-011717,INV,,20250817,202508,97,7,799,12,AE,AED,3.6725,1,4800.0,0.2652,4800.0,1272.96,3527.04,2160.0,1367.04,1.25,,0,12953.05
L0024145,INV-2025-011717,INV,,20250817,202508,97,7,799,5,AE,AED,3.6725,4,1800.0,0.2065,7200.0,1486.8,5713.2,2880.0,2833.2,1.0,,0,20981.73
L0031176,CN-2025-00247,CN,INV-2025-009310,20250817,202508,23,2,283,7,EG,EGP,49.8633,-1,1200.0,0.0507,-1200.0,-60.84,-1139.16,-360.0,-779.16,1.0,86.0,0,-56802.28
L0023433,INV-2025-011390,INV,,20250818,202508,26,2,313,10,EG,EGP,49.8633,1,3000.0,0.1005,3000.0,301.5,2698.5,900.0,1798.5,1.25,,0,134556.12
L0023434,INV-2025-011390,INV,,20250818,202508,26,2,313,1,EG,EGP,49.8633,1,2400.0,0.1138,2400.0,273.12,2126.88,1320.0,806.88,1.0,,0,106053.26
L0023435,INV-2025-011390,INV,,20250818,202508,26,2,313,15,EG,EGP,49.8633,1,1100.0,0.1078,1100.0,118.58,981.42,858.0,123.42,1.0,,0,48936.84
L0023577,INV-2025-011470,INV,,20250818,202508,35,3,358,1,EG,EGP,49.8633,1,2400.0,0.1876,2400.0,450.24,1949.76,1320.0,629.76,1.0,,0,97221.47
L0023578,INV-2025-011470,INV,,20250818,202508,35,3,358,12,EG,EGP,49.8633,1,4800.0,0.2282,4800.0,1095.36,3704.64,2160.0,1544.64,1.25,,0,184725.58
L0023579,INV-2025-011470,INV,,20250818,202508,35,3,358,1,EG,EGP,49.8633,2,2400.0,0.2008,4800.0,963.84,3836.16,2640.0,1196.16,1.0,,0,191283.6
L0023580,INV-2025-011470,INV,,20250818,202508,35,3,358,1,EG,EGP,49.8633,1,2400.0,0.2074,2400.0,497.76,1902.24,1320.0,582.24,1.0,,0,94851.96
L0023600,INV-2025-011477,INV,,20250818,202508,95,3,352,17,EG,EGP,49.8633,3,450.0,0.2358,1350.0,318.33,1031.67,1012.5,19.17,1.0,,0,51442.46
L0023601,INV-2025-011477,INV,,20250818,202508,95,3,352,12,EG,EGP,49.8633,1,4800.0,0.1812,4800.0,869.76,3930.24,2160.0,1770.24,1.25,,0,195974.74
L0023602,INV-2025-011477,INV,,20250818,202508,95,3,352,20,EG,EGP,49.8633,2,1500.0,0.1821,3000.0,546.3,2453.7,1500.0,953.7,1.0,,0,122349.58
L0023622,INV-2025-011486,INV,,20250818,202508,37,4,402,12,SA,SAR,3.75,1,4800.0,0.1417,4800.0,680.16,4119.84,2160.0,1959.84,1.25,,0,15449.4
L0023623,INV-2025-011486,INV,,20250818,202508,37,4,402,2,SA,SAR,3.75,1,14000.0,0.1007,14000.0,1409.8,12590.2,7000.0,5590.2,1.0,,0,47213.25
L0023624,INV-2025-011486,INV,,20250818,202508,37,4,402,6,SA,SAR,3.75,1,7500.0,0.1365,7500.0,1023.75,6476.25,2850.0,3626.25,1.0,,0,24285.94
L0023631,INV-2025-011489,INV,,20250818,202508,39,4,424,5,SA,SAR,3.75,2,1800.0,0.1058,3600.0,380.88,3219.12,1440.0,1779.12,1.0,,0,12071.7
L0023632,INV-2025-011489,INV,,20250818,202508,39,4,424,4,SA,SAR,3.75,1,9000.0,0.0958,9000.0,862.2,8137.8,4950.0,3187.8,1.0,,0,30516.75
L0023650,INV-2025-011495,INV,,20250818,202508,39,4,426,14,SA,SAR,3.75,1,9600.0,0.0816,9600.0,783.36,8816.64,4800.0,4016.64,1.25,,0,33062.4
L0023722,INV-2025-011525,INV,,20250818,202508,78,4,384,10,SA,SAR,3.75,8,3000.0,0.1245,24000.0,2988.0,21012.0,7200.0,13812.0,1.25,,0,78795.0
L0023723,INV-2025-011525,INV,,20250818,202508,78,4,384,5,SA,SAR,3.75,1,1800.0,0.1127,1800.0,202.86,1597.14,720.0,877.14,1.0,,0,5989.28
L0023724,INV-2025-011525,INV,,20250818,202508,78,4,384,1,SA,SAR,3.75,11,2400.0,0.1061,26400.0,2801.04,23598.96,14520.0,9078.96,1.0,,0,88496.1
L0023822,INV-2025-011580,INV,,20250818,202508,52,5,614,1,SA,SAR,3.75,1,2400.0,0.0666,2400.0,159.84,2240.16,1320.0,920.16,1.0,,0,8400.6
L0023888,INV-2025-011618,INV,,20250818,202508,56,6,710,5,AE,AED,3.6725,2,1800.0,0.1231,3600.0,443.16,3156.84,1440.0,1716.84,1.0,,0,11593.49
L0023889,INV-2025-011618,INV,,20250818,202508,56,6,710,1,AE,AED,3.6725,1,2400.0,0.1255,2400.0,301.2,2098.8,1320.0,778.8,1.0,,0,7707.84
L0023890,INV-2025-011618,INV,,20250818,202508,56,6,710,7,AE,AED,3.6725,1,1200.0,0.176,1200.0,211.2,988.8,360.0,628.8,1.0,,0,3631.37
L0023891,INV-2025-011618,INV,,20250818,202508,56,6,710,7,AE,AED,3.6725,1,1200.0,0.1668,1200.0,200.16,999.84,360.0,639.84,1.0,,0,3671.91
L0023892,INV-2025-011618,INV,,20250818,202508,56,6,710,7,AE,AED,3.6725,4,1200.0,0.1433,4800.0,687.84,4112.16,1440.0,2672.16,1.0,,0,15101.91
L0023903,INV-2025-011624,INV,,20250818,202508,56,6,760,12,AE,AED,3.6725,8,4800.0,0.1699,38400.0,6524.16,31875.84,17280.0,14595.84,1.25,,0,117064.02
L0023904,INV-2025-011624,INV,,20250818,202508,56,6,760,1,AE,AED,3.6725,1,2400.0,0.1293,2400.0,310.32,2089.68,1320.0,769.68,1.0,,0,7674.35
L0024053,INV-2025-011673,INV,,20250818,202508,81,6,716,12,AE,USD,1.0,2,4800.0,0.0932,9600.0,894.72,8705.28,4320.0,4385.28,1.25,,0,8705.28
L0024054,INV-2025-011673,INV,,20250818,202508,81,6,716,1,AE,USD,1.0,1,2400.0,0.0943,2400.0,226.32,2173.68,1320.0,853.68,1.0,,0,2173.68
L0024133,INV-2025-011711,INV,,20250818,202508,94,7,790,4,AE,AED,3.6725,2,9000.0,0.2391,18000.0,4303.8,13696.2,9900.0,3796.2,1.0,,0,50299.29
L0024158,INV-2025-011725,INV,,20250818,202508,73,8,903,5,OM,OMR,0.3845,2,1800.0,0.0,3600.0,0.0,3600.0,1440.0,2160.0,1.0,,0,1384.2
L0024159,INV-2025-011725,INV,,20250818,202508,73,8,903,18,OM,OMR,0.3845,4,800.0,0.0393,3200.0,125.75,3074.25,1760.0,1314.25,1.0,,0,1182.05
L0023176,INV-2025-011265,INV,,20250819,202508,10,1,58,15,EG,EGP,49.8633,2,1100.0,0.173,2200.0,380.6,1819.4,1716.0,103.4,1.0,,0,90721.29
L0023177,INV-2025-011265,INV,,20250819,202508,10,1,58,14,EG,EGP,49.8633,1,9600.0,0.1412,9600.0,1355.52,8244.48,4800.0,3444.48,1.25,,0,411096.98
L0023178,INV-2025-011265,INV,,20250819,202508,10,1,58,12,EG,EGP,49.8633,1,4800.0,0.1192,4800.0,572.16,4227.84,2160.0,2067.84,1.25,,0,210814.05
L0023293,INV-2025-011310,INV,,20250819,202508,18,2,220,10,EG,EGP,49.8633,1,3000.0,0.0463,3000.0,138.9,2861.1,900.0,1961.1,1.25,,0,142663.89
L0023332,INV-2025-011332,INV,,20250819,202508,19,2,82,1,EG,EGP,49.8633,1,2400.0,0.0458,2400.0,109.92,2290.08,1320.0,970.08,1.0,,0,114190.95
L0023346,INV-2025-011341,INV,,20250819,202508,21,2,268,5,EG,EGP,49.8633,1,1800.0,0.0404,1800.0,72.72,1727.28,720.0,1007.28,1.0,,0,86127.88
L0023652,INV-2025-011497,INV,,20250819,202508,40,4,427,1,SA,SAR,3.75,1,2400.0,0.0668,2400.0,160.32,2239.68,1320.0,919.68,1.0,,0,8398.8
L0023653,INV-2025-011497,INV,,20250819,202508,40,4,427,1,SA,SAR,3.75,1,2400.0,0.1052,2400.0,252.48,2147.52,1320.0,827.52,1.0,,0,8053.2
L0023654,INV-2025-011497,INV,,20250819,202508,40,4,427,10,SA,SAR,3.75,1,3000.0,0.0825,3000.0,247.5,2752.5,900.0,1852.5,1.25,,0,10321.88
L0023656,INV-2025-011497,INV,,20250819,202508,40,4,427,6,SA,SAR,3.75,1,7500.0,0.066,7500.0,495.0,7005.0,2850.0,4155.0,1.0,,0,26268.75
L0023665,INV-2025-011503,INV,,20250819,202508,41,4,436,8,SA,USD,1.0,9,1500.0,0.0217,13500.0,292.95,13207.05,9450.0,3757.05,1.0,,0,13207.05
L0023666,INV-2025-011503,INV,,20250819,202508,41,4,436,10,SA,USD,1.0,5,3000.0,0.0641,15000.0,961.5,14038.5,4500.0,9538.5,1.25,,0,14038.5
L0023709,INV-2025-011521,INV,,20250819,202508,78,4,406,17,SA,SAR,3.75,1,450.0,0.1411,450.0,63.5,386.5,337.5,49.0,1.0,,0,1449.39
L0023710,INV-2025-011521,INV,,20250819,202508,78,4,406,12,SA,SAR,3.75,1,4800.0,0.1314,4800.0,630.72,4169.28,2160.0,2009.28,1.25,,0,15634.8
L0023763,INV-2025-011542,INV,,20250819,202508,46,5,582,7,SA,SAR,3.75,2,1200.0,0.065,2400.0,156.0,2244.0,720.0,1524.0,1.0,,0,8415.0
L0023764,INV-2025-011542,INV,,20250819,202508,46,5,582,15,SA,SAR,3.75,1,1100.0,0.0508,1100.0,55.88,1044.12,858.0,186.12,1.0,,0,3915.45
L0023794,INV-2025-011561,INV,,20250819,202508,50,5,510,7,SA,SAR,3.75,1,1200.0,0.0921,1200.0,110.52,1089.48,360.0,729.48,1.0,,0,4085.55
L0023795,INV-2025-011561,INV,,20250819,202508,50,5,510,5,SA,SAR,3.75,1,1800.0,0.0822,1800.0,147.96,1652.04,720.0,932.04,1.0,,0,6195.15
L0023796,INV-2025-011561,INV,,20250819,202508,50,5,510,7,SA,SAR,3.75,1,1200.0,0.0403,1200.0,48.36,1151.64,360.0,791.64,1.0,,0,4318.65
L0023821,INV-2025-011579,INV,,20250819,202508,52,5,506,5,SA,SAR,3.75,2,1800.0,0.0277,3600.0,99.72,3500.28,1440.0,2060.28,1.0,,0,13126.05
L0023827,INV-2025-011584,INV,,20250819,202508,52,5,598,8,SA,SAR,3.75,4,1500.0,0.0431,6000.0,258.6,5741.4,4200.0,1541.4,1.0,,0,21530.25
L0023834,INV-2025-011590,INV,,20250819,202508,53,5,561,17,SA,SAR,3.75,1,450.0,0.1039,450.0,46.75,403.25,337.5,65.75,1.0,,0,1512.17
L0023835,INV-2025-011590,INV,,20250819,202508,53,5,561,1,SA,SAR,3.75,1,2400.0,0.1126,2400.0,270.24,2129.76,1320.0,809.76,1.0,,0,7986.6
L0023836,INV-2025-011590,INV,,20250819,202508,53,5,561,1,SA,SAR,3.75,2,2400.0,0.0826,4800.0,396.48,4403.52,2640.0,1763.52,1.0,,0,16513.2
L0024119,INV-2025-011704,INV,,20250819,202508,57,7,797,4,AE,AED,3.6725,2,9000.0,0.1833,18000.0,3299.4,14700.6,9900.0,4800.6,1.0,,0,53987.95
L0024146,INV-2025-011718,INV,,20250819,202508,100,7,802,8,AE,AED,3.6725,3,1500.0,0.1978,4500.0,890.1,3609.9,3150.0,459.9,1.0,,0,13257.36
L0024147,INV-2025-011718,INV,,20250819,202508,100,7,802,17,AE,AED,3.6725,2,450.0,0.1643,900.0,147.87,752.13,675.0,77.13,1.0,,0,2762.19
L0024202,INV-2025-011750,INV,,20250819,202508,88,8,856,17,OM,OMR,0.3845,2,449.99,0.0816,899.97,73.44,826.53,675.0,151.53,1.0,,0,317.8
L0024203,INV-2025-011750,INV,,20250819,202508,88,8,856,1,OM,OMR,0.3845,1,2400.0,0.0726,2400.0,174.25,2225.75,1320.0,905.75,1.0,,0,855.8
L0024204,INV-2025-011750,INV,,20250819,202508,88,8,856,12,OM,OMR,0.3845,1,4800.0,0.0274,4800.0,131.52,4668.48,2160.0,2508.48,1.25,,0,1795.03
L0023225,INV-2025-011283,INV,,20250820,202508,14,1,31,20,EG,EGP,49.8633,4,1500.0,0.0923,6000.0,553.8,5446.2,3000.0,2446.2,1.0,,0,271565.5
L0023226,INV-2025-011283,INV,,20250820,202508,14,1,31,1,EG,EGP,49.8633,1,2400.0,0.1237,2400.0,296.88,2103.12,1320.0,783.12,1.0,,0,104868.5
L0023227,INV-2025-011283,INV,,20250820,202508,14,1,31,1,EG,EGP,49.8633,1,2400.0,0.1584,2400.0,380.16,2019.84,1320.0,699.84,1.0,,0,100715.89
L0023228,INV-2025-011283,INV,,20250820,202508,14,1,31,10,EG,EGP,49.8633,1,3000.0,0.1617,3000.0,485.1,2514.9,900.0,1614.9,1.25,,0,125401.21
L0023394,INV-2025-011368,INV,,20250820,202508,25,2,222,5,EG,EGP,49.8633,2,1800.0,0.0,3600.0,0.0,3600.0,1440.0,2160.0,1.0,,0,179507.88
L0023395,INV-2025-011368,INV,,20250820,202508,25,2,222,17,EG,EGP,49.8633,1,450.0,0.0367,450.0,16.52,433.48,337.5,95.98,1.0,,0,21614.99
L0023396,INV-2025-011368,INV,,20250820,202508,25,2,222,7,EG,EGP,49.8633,1,1200.0,0.0243,1200.0,29.16,1170.84,360.0,810.84,1.0,,0,58381.95
L0023484,INV-2025-011420,INV,,20250820,202508,9,2,198,20,EG,EGP,49.8633,1,1500.0,0.0846,1500.0,126.9,1373.1,750.0,623.1,1.0,,0,68467.3
L0023485,INV-2025-011420,INV,,20250820,202508,9,2,198,7,EG,EGP,49.8633,1,1200.0,0.0269,1200.0,32.28,1167.72,360.0,807.72,1.0,,0,58226.37
L0023519,INV-2025-011438,INV,,20250820,202508,86,2,313,4,EG,EGP,49.8633,1,9000.0,0.1473,9000.0,1325.7,7674.3,4950.0,2724.3,1.0,,0,382665.92
L0023744,INV-2025-011534,INV,,20250820,202508,93,4,419,3,SA,SAR,3.75,2,3600.0,0.1101,7200.0,792.72,6407.28,3240.0,3167.28,1.0,,0,24027.3
L0023745,INV-2025-011534,INV,,20250820,202508,93,4,419,7,SA,SAR,3.75,1,1200.0,0.1266,1200.0,151.92,1048.08,360.0,688.08,1.0,,0,3930.3
L0023746,INV-2025-011534,INV,,20250820,202508,93,4,419,6,SA,SAR,3.75,2,7500.0,0.147,15000.0,2205.0,12795.0,5700.0,7095.0,1.0,,0,47981.25
L0023747,INV-2025-011534,INV,,20250820,202508,93,4,419,7,SA,SAR,3.75,3,1200.0,0.1043,3600.0,375.48,3224.52,1080.0,2144.52,1.0,,0,12091.95
L0023898,INV-2025-011621,INV,,20250820,202508,56,6,745,1,AE,AED,3.6725,6,2400.0,0.1394,14400.0,2007.36,12392.64,7920.0,4472.64,1.0,,0,45511.97
L0024179,INV-2025-011737,INV,,20250820,202508,74,8,887,1,OM,OMR,0.3845,1,2400.0,0.0351,2400.0,84.24,2315.76,1320.0,995.76,1.0,,0,890.41
L0024187,INV-2025-011741,INV,,20250820,202508,75,8,845,17,OM,OMR,0.3845,10,449.99,0.0609,4499.87,274.04,4225.83,3375.0,850.83,1.0,,0,1624.83
L0024188,INV-2025-011741,INV,,20250820,202508,75,8,845,18,OM,OMR,0.3845,3,800.0,0.0626,2400.0,150.25,2249.75,1320.0,929.75,1.0,,0,865.03
L0023314,INV-2025-011321,INV,,20250821,202508,18,2,161,10,EG,EGP,49.8633,1,3000.0,0.0051,3000.0,15.3,2984.7,900.0,2084.7,1.25,,0,148826.99
L0023315,INV-2025-011321,INV,,20250821,202508,18,2,161,8,EG,EGP,49.8633,1,1500.0,0.0413,1500.0,61.95,1438.05,1050.0,388.05,1.0,,0,71705.92
L0023345,INV-2025-011340,INV,,20250821,202508,21,2,113,1,EG,EGP,49.8633,1,2400.0,0.0552,2400.0,132.48,2267.52,1320.0,947.52,1.0,,0,113066.03
L0023400,INV-2025-011371,INV,,20250821,202508,25,2,231,1,EG,EGP,49.8633,1,2400.0,0.0189,2400.0,45.36,2354.64,1320.0,1034.64,1.0,,0,117410.12
L0023401,INV-2025-011371,INV,,20250821,202508,25,2,231,17,EG,EGP,49.8633,4,450.0,0.027,1800.0,48.6,1751.4,1350.0,401.4,1.0,,0,87330.56
L0023406,INV-2025-011375,INV,,20250821,202508,25,2,181,1,EG,EGP,49.8633,1,2400.0,0.0176,2400.0,42.24,2357.76,1320.0,1037.76,1.0,,0,117565.69
L0023407,INV-2025-011375,INV,,20250821,202508,25,2,181,17,EG,EGP,49.8633,2,450.0,0.0436,900.0,39.24,860.76,675.0,185.76,1.0,,0,42920.32
L0023520,INV-2025-011439,INV,,20250821,202508,87,2,199,16,EG,EGP,49.8633,2,2200.0,0.0511,4400.0,224.84,4175.16,3520.0,655.16,1.0,,0,208187.26
L0023610,INV-2025-011481,INV,,20250821,202508,36,4,385,5,SA,SAR,3.75,2,1800.0,0.089,3600.0,320.4,3279.6,1440.0,1839.6,1.0,,0,12298.5
L0023611,INV-2025-011481,INV,,20250821,202508,36,4,385,10,SA,SAR,3.75,1,3000.0,0.0619,3000.0,185.7,2814.3,900.0,1914.3,1.25,,0,10553.62
L0023612,INV-2025-011481,INV,,20250821,202508,36,4,385,1,SA,SAR,3.75,1,2400.0,0.1014,2400.0,243.36,2156.64,1320.0,836.64,1.0,,0,8087.4
L0023613,INV-2025-011481,INV,,20250821,202508,36,4,385,10,SA,SAR,3.75,1,3000.0,0.1141,3000.0,342.3,2657.7,900.0,1757.7,1.25,,0,9966.38
L0023614,INV-2025-011481,INV,,20250821,202508,36,4,385,4,SA,SAR,3.75,1,9000.0,0.1213,9000.0,1091.7,7908.3,4950.0,2958.3,1.0,,0,29656.12
L0023625,INV-2025-011487,INV,,20250821,202508,39,4,399,12,SA,SAR,3.75,2,4800.0,0.1011,9600.0,970.56,8629.44,4320.0,4309.44,1.25,,0,32360.4
L0023626,INV-2025-011487,INV,,20250821,202508,39,4,399,10,SA,SAR,3.75,1,3000.0,0.0464,3000.0,139.2,2860.8,900.0,1960.8,1.25,,0,10728.0
L0023730,INV-2025-011528,INV,,20250821,202508,78,4,425,15,SA,SAR,3.75,6,1100.0,0.1237,6600.0,816.42,5783.58,5148.0,635.58,1.0,,0,21688.42
L0023731,INV-2025-011528,INV,,20250821,202508,78,4,425,7,SA,SAR,3.75,8,1200.0,0.1397,9600.0,1341.12,8258.88,2880.0,5378.88,1.0,,0,30970.8
L0023732,INV-2025-011528,INV,,20250821,202508,78,4,425,12,SA,SAR,3.75,1,4800.0,0.1039,4800.0,498.72,4301.28,2160.0,2141.28,1.25,,0,16129.8
L0023733,INV-2025-011529,INV,,20250821,202508,78,4,399,19,SA,SAR,3.75,5,5500.0,0.112,27500.0,3080.0,24420.0,12375.0,12045.0,1.0,,0,91575.0
L0023753,INV-2025-011537,INV,,20250821,202508,93,4,400,1,SA,USD,1.0,1,2400.0,0.1113,2400.0,267.12,2132.88,1320.0,812.88,1.0,,0,2132.88
L0023754,INV-2025-011537,INV,,20250821,202508,93,4,400,13,SA,USD,1.0,1,12000.0,0.1098,12000.0,1317.6,10682.4,5040.0,5642.4,1.25,,0,10682.4
L0023765,INV-2025-011543,INV,,20250821,202508,46,5,704,7,SA,SAR,3.75,7,1200.0,0.083,8400.0,697.2,7702.8,2520.0,5182.8,1.0,,0,28885.5
L0023830,INV-2025-011587,INV,,20250821,202508,53,5,503,3,SA,SAR,3.75,1,3600.0,0.1159,3600.0,417.24,3182.76,1620.0,1562.76,1.0,,0,11935.35
L0024081,INV-2025-011686,INV,,20250821,202508,68,7,792,7,AE,AED,3.6725,4,1200.0,0.2192,4800.0,1052.16,3747.84,1440.0,2307.84,1.0,,0,13763.94
L0024082,INV-2025-011686,INV,,20250821,202508,68,7,792,16,AE,AED,3.6725,4,2200.0,0.2203,8800.0,1938.64,6861.36,7040.0,-178.64,1.0,,0,25198.34
L0024217,INV-2025-011757,INV,,20250821,202508,88,8,962,17,OM,OMR,0.3845,1,449.99,0.0522,449.99,23.49,426.5,337.5,89.0,1.0,,0,163.99
L0024218,INV-2025-011757,INV,,20250821,202508,88,8,962,7,OM,OMR,0.3845,1,1200.0,0.031,1200.0,37.19,1162.81,360.0,802.81,1.0,,0,447.1
L0024219,INV-2025-011757,INV,,20250821,202508,88,8,962,10,OM,OMR,0.3845,1,3000.0,0.0746,3000.0,223.8,2776.2,900.0,1876.2,1.25,,0,1067.45
L0024223,INV-2025-011760,INV,,20250821,202508,89,8,922,12,OM,OMR,0.3845,1,4800.0,0.0424,4800.0,203.51,4596.49,2160.0,2436.49,1.25,,0,1767.35
L0024224,INV-2025-011760,INV,,20250821,202508,89,8,922,1,OM,OMR,0.3845,1,2400.0,0.0565,2400.0,135.6,2264.4,1320.0,944.4,1.0,,0,870.66
L0023292,INV-2025-011309,INV,,20250822,202508,18,2,270,10,EG,EGP,49.8633,1,3000.0,0.0393,3000.0,117.9,2882.1,900.0,1982.1,1.25,,0,143711.02
L0023327,INV-2025-011329,INV,,20250822,202508,19,2,303,7,EG,EGP,49.8633,1,1200.0,0.0339,1200.0,40.68,1159.32,360.0,799.32,1.0,,0,57807.52
L0023328,INV-2025-011330,INV,,20250822,202508,19,2,212,7,EG,EGP,49.8633,1,1200.0,0.0284,1200.0,34.08,1165.92,360.0,805.92,1.0,,0,58136.62
L0023329,INV-2025-011330,INV,,20250822,202508,19,2,212,17,EG,EGP,49.8633,1,450.0,0.0401,450.0,18.05,431.95,337.5,94.45,1.0,,0,21538.7
L0023330,INV-2025-011330,INV,,20250822,202508,19,2,212,8,EG,EGP,49.8633,1,1500.0,0.0448,1500.0,67.2,1432.8,1050.0,382.8,1.0,,0,71444.14
L0023382,INV-2025-011362,INV,,20250822,202508,24,2,297,15,EG,EGP,49.8633,2,1100.0,0.1413,2200.0,310.86,1889.14,1716.0,173.14,1.0,,0,94198.75
L0023684,INV-2025-011510,INV,,20250822,202508,43,4,420,10,SA,SAR,3.75,5,3000.0,0.1122,15000.0,1683.0,13317.0,4500.0,8817.0,1.25,,0,49938.75
L0023685,INV-2025-011510,INV,,20250822,202508,43,4,420,1,SA,SAR,3.75,1,2400.0,0.1229,2400.0,294.96,2105.04,1320.0,785.04,1.0,,0,7893.9
L0023686,INV-2025-011510,INV,,20250822,202508,43,4,420,4,SA,SAR,3.75,1,9000.0,0.1055,9000.0,949.5,8050.5,4950.0,3100.5,1.0,,0,30189.38
L0023711,INV-2025-011522,INV,,20250822,202508,78,4,376,7,SA,SAR,3.75,1,1200.0,0.1722,1200.0,206.64,993.36,360.0,633.36,1.0,,0,3725.1
L0023712,INV-2025-011522,INV,,20250822,202508,78,4,376,20,SA,SAR,3.75,2,1500.0,0.1072,3000.0,321.6,2678.4,1500.0,1178.4,1.0,,0,10044.0
L0023713,INV-2025-011522,INV,,20250822,202508,78,4,376,1,SA,SAR,3.75,1,2400.0,0.1254,2400.0,300.96,2099.04,1320.0,779.04,1.0,,0,7871.4
L0023714,INV-2025-011522,INV,,20250822,202508,78,4,376,10,SA,SAR,3.75,1,3000.0,0.1311,3000.0,393.3,2606.7,900.0,1706.7,1.25,,0,9775.12
L0023715,INV-2025-011522,INV,,20250822,202508,78,4,376,7,SA,SAR,3.75,3,1200.0,0.1288,3600.0,463.68,3136.32,1080.0,2056.32,1.0,,0,11761.2
L0023774,INV-2025-011549,INV,,20250822,202508,47,5,461,17,SA,SAR,3.75,19,450.0,0.0864,8550.0,738.72,7811.28,6412.5,1398.78,1.0,,0,29292.3
L0023874,INV-2025-011611,INV,,20250822,202508,55,5,539,3,SA,SAR,3.75,1,3600.0,0.0123,3600.0,44.28,3555.72,1620.0,1935.72,1.0,,0,13333.95
L0023875,INV-2025-011611,INV,,20250822,202508,55,5,539,18,SA,SAR,3.75,3,800.0,0.0295,2400.0,70.8,2329.2,1320.0,1009.2,1.0,,0,8734.5
L0023878,INV-2025-011613,INV,,20250822,202508,84,5,499,7,SA,SAR,3.75,1,1200.0,0.0254,1200.0,30.48,1169.52,360.0,809.52,1.0,,0,4385.7
L0023879,INV-2025-011613,INV,,20250822,202508,84,5,499,7,SA,SAR,3.75,1,1200.0,0.0489,1200.0,58.68,1141.32,360.0,781.32,1.0,,0,4279.95
L0024078,INV-2025-011684,INV,,20250822,202508,65,7,785,4,AE,AED,3.6725,1,9000.0,0.196,9000.0,1764.0,7236.0,4950.0,2286.0,1.0,,0,26574.21
L0024098,INV-2025-011693,INV,,20250822,202508,69,7,820,17,AE,AED,3.6725,11,450.0,0.1514,4949.99,749.43,4200.56,3712.5,488.06,1.0,,0,15426.55
L0024099,INV-2025-011693,INV,,20250822,202508,69,7,820,7,AE,AED,3.6725,2,1200.0,0.1748,2400.0,419.52,1980.48,720.0,1260.48,1.0,,0,7273.31
L0023207,INV-2025-011276,INV,,20250823,202508,14,1,10,12,EG,EGP,49.8633,1,4800.0,0.1285,4800.0,616.8,4183.2,2160.0,2023.2,1.25,,0,208588.16
L0023208,INV-2025-011276,INV,,20250823,202508,14,1,10,10,EG,EGP,49.8633,1,3000.0,0.0993,3000.0,297.9,2702.1,900.0,1802.1,1.25,,0,134735.62
L0023209,INV-2025-011276,INV,,20250823,202508,14,1,10,20,EG,EGP,49.8633,1,1500.0,0.1375,1500.0,206.25,1293.75,750.0,543.75,1.0,,0,64510.64
L0023273,INV-2025-011298,INV,,20250823,202508,17,1,63,17,EG,EGP,49.8633,66,450.0,0.0849,29699.99,2521.53,27178.46,22275.0,4903.46,1.0,,0,1355207.9
L0023288,INV-2025-011307,INV,,20250823,202508,18,2,152,7,EG,EGP,49.8633,1,1200.0,0.0339,1200.0,40.68,1159.32,360.0,799.32,1.0,,0,57807.52
L0023289,INV-2025-011307,INV,,20250823,202508,18,2,152,1,EG,EGP,49.8633,1,2400.0,0.0015,2400.0,3.6,2396.4,1320.0,1076.4,1.0,,0,119492.41
L0023317,INV-2025-011323,INV,,20250823,202508,19,2,163,7,EG,EGP,49.8633,2,1200.0,0.0258,2400.0,61.92,2338.08,720.0,1618.08,1.0,,0,116584.38
